NO_PRODUTO;DS_CATEGORIA_PRODUTO;NO_PRINICIPIO_ATIVO;DS_CONCENTRACAO;DS_DESTINACAO;DS_FORMA_FISICA;DS_RESTRICAO_PRESCRICAO;ST_RESTRITO_HOSPITAL;DS_RESTRICAO_USO
DOCETAXEL;;DOCETAXEL;20,00;;Solução p/ Diluição p/ Infusão;;Sim;Adulto
Docetaxel;AGENTES ANTINEOPLÁSICOS;DOCETAXEL;20,00;;Solução Injetável ;;Sim;Adulto
docetaxel;AGENTES ANTINEOPLÁSICOS;DOCETAXEL;20,00;;Solução Injetável ;;Sim;Adulto
Docetaxel Tri-hidratado;AGENTES ANTINEOPLÁSICOS;DOCETAXEL TRIIDRATADO;21,338;;Solução Injetável ;;Sim;Adulto
Docetaxel Tri-hidratado;ALCALÓIDES DE PLANTAS E OUTROS PRODUTOS NATURAIS;DOCETAXEL TRIIDRATADO;21,338;;Solução Injetável ;;Sim;Adulto
Docetaxel Tri-hidratado;TAXANOS;DOCETAXEL TRIIDRATADO;21,338;;Solução Injetável ;;Sim;Adulto
Docetaxel tri-hidratado;ANTINEOPLASICO;DOCETAXEL;20;;SOLUÇAO INJETAVEL;VENDA SOB PRESCRICAO MEDICA;Sim;Adulto
docetaxel tri-hidratado;AGENTES ANTINEOPLÁSICOS;DOCETAXEL TRIIDRATADO;21,340;;Solução Injetável ;;Sim;Adulto
docetaxel tri-hidratado;ANTINEOPLASICOS CITOTOXICOS;DOCETAXEL TRIIDRATADO;20,00;;Solução Injetável ;;Sim;Adulto
docetaxel tri-hidratado;ANTINEOPLASICOS CITOTOXICOS;DOCETAXEL TRIIDRATADO;80,00;;Solução Injetável ;;Sim;Adulto
DOCEUNO;AGENTES ANTINEOPLÁSICOS;DOCETAXEL TRIIDRATADO;21,340;;Solução Injetável ;;Sim;Adulto
DOCKS;ANTINEOPLASICO;CLORIDRATO DE DOXORRUBICINA;2,000;;Solução Injetável ;;Sim;Adulto e Pediátrico
DOCLAXIN;ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS;AMOXICILINA SÓDICA;530,09;;PO INJETAVEL;;Sim;Adulto e Pediátrico
DOCLAXIN;ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS;AMOXICILINA SÓDICA;1060,18;;PO INJETAVEL;;Sim;Adulto e Pediátrico
DOCLAXIN;ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS;AMOXICILINA SÓDICA;1060,18;;PO INJETAVEL + SOLUCAO DILUENTE;;Sim;Adulto e Pediátrico
DOCLAXIN;ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS;AMOXICILINA SÓDICA;530,09;;PO INJETAVEL + SOLUCAO DILUENTE;;Sim;Adulto e Pediátrico
DOCLAXIN;ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS;AMOXICILINA SÓDICA;1060,18;;PO LIOFILIZADO INJETAVEL + SOLUCAO DILUENTE;;Sim;Adulto e Pediátrico
DOCLAXIN;ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS;CLAVULANATO DE POTÁSSIO;238.25;;PO INJETAVEL + SOLUCAO DILUENTE;;Sim;Adulto e Pediátrico
DOCLAXIN;ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS;CLAVULANATO DE POTÁSSIO;119.12;;PO INJETAVEL + SOLUCAO DILUENTE;;Sim;Adulto e Pediátrico
DOCLAXIN;ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS;CLAVULANATO DE POTÁSSIO;119.12;;PO INJETAVEL;;Sim;Adulto e Pediátrico
DOCLAXIN;ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS;CLAVULANATO DE POTÁSSIO;238.25;;PO INJETAVEL;;Sim;Adulto e Pediátrico
DOCLAXIN;ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS;CLAVULANATO DE POTÁSSIO;238.25;;PO LIOFILIZADO INJETAVEL + SOLUCAO DILUENTE;;Sim;Adulto e Pediátrico
DOGMATIL;NEUROLEPTICOS;SULPIRIDA;50;COMERCIAL;CAPSULA GELATINOSA DURA;VENDA SOB PRESCRIÇAO MEDICA SUJEITA A RETENCAO DE RECEITA;Não;Adulto
DOGMATIL;NEUROLEPTICOS;SULPIRIDA;200;COMERCIAL;COMPRIMIDO SIMPLES;;Não;Adulto
DOLAMIN;ANTINFLAMATORIOS;CLONIXINATO DE LISINA;125,000;;Comprimido Revestido ;;Não;Adulto e Pediátrico acima de 
DOLAMIN;ANTINFLAMATORIOS;CLONIXINATO DE LISINA;250,000;;Comprimido Revestido ;;Não;Adulto e Pediátrico acima de 
DOLAMIN FLEX;ANALGESICOS;CLONIXINATO DE LISINA;125.00;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
DOLAMIN FLEX;ANALGESICOS;CLORIDRATO DE CICLOBENZAPRINA;5.00;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
DOLGENAL;ANTINFLAMATORIOS;trometamol cetorolaco ;10,000;;Comprimido;;Não;Adulto
DOLO MOFF;ANALGESICOS NARCOTICOS;SULFATO DE MORFINA PENTAIDRATADO;10,000;;SOLUÇAO INJETAVEL;;Sim;Adulto
DOLO MOFF;ANALGESICOS NARCOTICOS;SULFATO DE MORFINA PENTAIDRATADO;1,000;;SOLUÇAO INJETAVEL;;Sim;Adulto
DOLO MOFF;ANALGESICOS NARCOTICOS;SULFATO DE MORFINA PENTAIDRATADO;0,200;;SOLUÇAO INJETAVEL;;Sim;Adulto
DOLONAP;ANTINFLAMATORIOS;NAPROXENO SÓDICO;550,00;;Comprimido Revestido ;;Não;Adulto
DOLONAP;ANTINFLAMATORIOS;NAPROXENO SÓDICO;275,00;;Comprimido Revestido ;;Não;Adulto
DOLOSAL;ANALGESICOS NARCOTICOS;CLORIDRATO DE PETIDINA;50.0;;SOLUÇAO INJETAVEL;;Não;Adulto e Pediátrico
DOLOTRAT;VITAMINAS E SUPLEMENTOS MINERAIS;CARBONATO DE CÁLCIO;1.430,00;;COMPRIMIDO REVESTIDO;;Não;Adulto
DOLOTRAT;VITAMINAS E SUPLEMENTOS MINERAIS;CARBONATO DE CÁLCIO;1.716,00;;COMPRIMIDO REVESTIDO;;Não;Adulto
DOLOTRAT;VITAMINAS E SUPLEMENTOS MINERAIS;COLECALCIFEROL;400,00;;COMPRIMIDO REVESTIDO;;Não;Adulto
DOMPED;ANTIEMETICOS E ANTINAUSEANTES;DOMPERIDONA;5,000;;Suspensão ;;Não;Adulto e Pediátrico
DOMPERIDONA;ANTIEMETICOS E ANTINAUSEANTES;DOMPERIDONA;10;;COMPRIMIDO SIMPLES;;Não;Adulto e Pediátrico
DOMPERIDONA;ANTIEMETICOS E ANTINAUSEANTES;DOMPERIDONA;10,0;;COMPRIMIDO SIMPLES;;Não;Adulto e Pediátrico acima de 
domperidona;ANTIEMETICOS E ANTINAUSEANTES;DOMPERIDONA;1,000;;SUSPENSAO ORAL;;Não;Adulto e Pediátrico
domperidona;ANTIEMETICOS E ANTINAUSEANTES;DOMPERIDONA;10,00;;COMPRIMIDO SIMPLES;;Não;Adulto e Pediátrico
DOMPGRAN;ANTIEMETICOS E ANTINAUSEANTES;DOMPERIDONA;10,00;;COMPRIMIDO SIMPLES;;Não;Adulto e Pediátrico
DOMPLIV;ANTIEMETICOS E ANTINAUSEANTES;DOMPERIDONA;10,00;;COMPRIMIDO SIMPLES;;Não;Adulto e Pediátrico
DOMPLIV;ANTIEMETICOS E ANTINAUSEANTES;DOMPERIDONA;10,00;;Comprimido;;Não informado;Adulto e Pediátrico
DON;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;CLORIDRATO DE DONEPEZILA;10.0;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRIÇAO MEDICA SUJEITA A NOTIFICACAO DE RECEITA "B";Não;Adulto
DON;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;CLORIDRATO DE DONEPEZILA;5.0;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRIÇAO MEDICA SUJEITA A NOTIFICACAO DE RECEITA "B";Não;Adulto
DONAREN RETARD;ANTIDEPRESSIVOS;CLORIDRATO DE TRAZODONA;154,5;;COMPRIMIDO DE LIBERACAO PROLONGADA;;Não;Adulto
DONAREN RETARD;ANTIDEPRESSIVOS;CLORIDRATO DE TRAZODONA;154,5;;Comprimido de Liberação Prolongada;;Não;Adulto
DONEZYD;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;CLORIDRATO DE DONEPEZILA;5.0;;COMPRIMIDO REVESTIDO;;Não;Adulto
DONEZYD;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;CLORIDRATO DE DONEPEZILA;10.0;;COMPRIMIDO REVESTIDO;;Não;Adulto
DONILA DUO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;CLORIDRATO DE DONEPEZILA;10,00;;COMPRIMIDO REVESTIDO;;Não;Adulto
DONILA DUO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;CLORIDRATO DE MEMANTINA;20,00;;COMPRIMIDO REVESTIDO;;Não;Adulto
DONILA DUO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;CLORIDRATO DE MEMANTINA;15,00;;COMPRIMIDO REVESTIDO;;Não;Adulto
DONILA DUO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;CLORIDRATO DE MEMANTINA;10,00;;COMPRIMIDO REVESTIDO;;Não;Adulto
DONILA DUO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;CLORIDRATO DE MEMANTINA;5,00;;COMPRIMIDO REVESTIDO;;Não;Adulto
DONOSOR;ANTINFLAMATORIOS ANTIREUMATICOS;IBUPROFENO;600.00;;CAPSULA GELATINOSA MOLE;;Não;Adulto
DOPABANE;OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR;CLORIDRATO DE DOPAMINA;5;;SOLUÇAO INJETAVEL;;Sim;Adulto e Pediátrico
DOPACRIS;MEDICAMENTOS C/ ACAO NO MIOCARDIO;CLORIDRATO DE DOPAMINA;5,0;;SOLUÇAO INJETAVEL;;Sim;Adulto
DOPALIV;VASOCONSTRITORES E HIPERTENSORES;CLORIDRATO DE DOPAMINA;5,00;COMERCIAL;SOLUÇAO INJETAVEL;RESTRITO A HOSPITAIS;Sim;Adulto e Pediátrico
DOPALIV;VASOCONSTRITORES E HIPERTENSORES;CLORIDRATO DE DOPAMINA;5;;SOLUÇAO INJETAVEL;RESTRITO A HOSPITAIS;Sim;Adulto e Pediátrico
DOPALIV;VASOCONSTRITORES E HIPERTENSORES;CLORIDRATO DE DOPAMINA;5;COMERCIAL;SOLUÇAO INJETAVEL;RESTRITO A HOSPITAIS;Sim;Adulto e Pediátrico
DOPA-TEC;AGENTES DIAGNOSTICOS RADIOATIVOS;TROPANTIOL;60,0;;Pó Liofilizado para Solução Injetável;;Sim;Adulto
DOPEZ;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;CLORIDRATO DE DONEPEZILA;5,00;;Comprimido Revestido ;;Não;Adulto
DOPEZ;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;CLORIDRATO DE DONEPEZILA;10,00;;Comprimido Revestido ;;Não;Adulto
DORABALINA;ANTICONVULSIVANTES;PREGABALINA;150,00;;Cápsula dura;;Não;Adulto acima de
DORABALINA;ANTICONVULSIVANTES;PREGABALINA;75,00;;Cápsula dura;;Não;Adulto acima de
DORALGINA;ANALGESICOS;CAFEÍNA;30,0;;SOLUÇAO ORAL;;Não;Adulto e Pediátrico acima de 
DORALGINA;ANALGESICOS;CAFEÍNA;30;;DRAGEA SIMPLES;;Não;Adulto e Pediátrico acima de 
DORALGINA;ANALGESICOS;CLORIDRATO DE ISOMETEPTENO;50,0;;SOLUÇAO ORAL;;Não;Adulto e Pediátrico acima de 
DORALGINA;ANALGESICOS;DIPIRONA;300,0;;SOLUÇAO ORAL;;Não;Adulto e Pediátrico acima de 
DORALGINA;ANALGESICOS;DIPIRONA;300;;DRAGEA SIMPLES;;Não;Adulto e Pediátrico acima de 
DORALGINA;ANALGESICOS;MUCATO DE ISOMETEPTENO;30;;DRAGEA SIMPLES;;Não;Adulto e Pediátrico acima de 
DORALGINA;ANALGESICOS NAO NARCOTICOS;CAFEÍNA;30,0;;SOLUÇAO ORAL;;Não;Adulto e Pediátrico acima de 
DORALGINA;ANALGESICOS NAO NARCOTICOS;CAFEÍNA;30;;DRAGEA SIMPLES;;Não;Adulto e Pediátrico acima de 
DORALGINA;ANALGESICOS NAO NARCOTICOS;CLORIDRATO DE ISOMETEPTENO;50,0;;SOLUÇAO ORAL;;Não;Adulto e Pediátrico acima de 
DORALGINA;ANALGESICOS NAO NARCOTICOS;DIPIRONA;300;;DRAGEA SIMPLES;;Não;Adulto e Pediátrico acima de 
DORALGINA;ANALGESICOS NAO NARCOTICOS;DIPIRONA;300,0;;SOLUÇAO ORAL;;Não;Adulto e Pediátrico acima de 
DORALGINA;ANALGESICOS NAO NARCOTICOS;MUCATO DE ISOMETEPTENO;30;;DRAGEA SIMPLES;;Não;Adulto e Pediátrico acima de 
DORALGINA DIPCAF;;CAFEÍNA;65.00;;COMPRIMIDO SIMPLES;;Não;Adulto
DORALGINA DIPCAF;;dipirona monoidratada;525,60;;COMPRIMIDO SIMPLES;;Não;Adulto
DORALIV;ANALGESICOS NAO NARCOTICOS;IBUPROFENO;100.00;;SUSPENSAO ORAL;;Não;Adulto e Pediátrico acima de 
DORALIV;ANALGESICOS NAO NARCOTICOS;IBUPROFENO;50.00;;SUSPENSAO ORAL;;Não;Adulto e Pediátrico acima de 
DORAMOL;ANALGESICOS NAO NARCOTICOS;PARACETAMOL;200,00;COMERCIAL;SOLUÇAO ORAL;INFANTIL;Não informado;Pediátrico
Dorene;ANTICONVULSIVANTES;PREGABALINA;75.00000;;CAPSULA GELATINOSA DURA;;Não;Adulto e Pediátrico acima de 
Dorene;ANTICONVULSIVANTES;PREGABALINA;150.00000;;CAPSULA GELATINOSA DURA;;Não;Adulto e Pediátrico acima de 
dorene liquido;ANTICONVULSIVANTES;PREGABALINA;25,00;;Solução ;;Não;Adulto acima de
DORENE TABS;ANTICONVULSIVANTES;PREGABALINA;75.00;;COMPRIMIDO SIMPLES;;Não;Adulto e Pediátrico acima de 
DORENE TABS;ANTICONVULSIVANTES;PREGABALINA;150.00;;COMPRIMIDO SIMPLES;;Não;Adulto e Pediátrico acima de 
DORFEBRIL;ANALGESICOS NAO NARCOTICOS;DIPIRONA;500.000;;SOLUÇAO ORAL;;Não;Adulto e Pediátrico acima de 
DORFENOL;ANALGESICOS NAO NARCOTICOS;PARACETAMOL;200.00;;SOLUÇAO ORAL;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto e Pediátrico
DORFENOL;ANALGESICOS NAO NARCOTICOS;PARACETAMOL;750.00;;COMPRIMIDO SIMPLES;;Não;Adulto e Pediátrico acima de 
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CAFEÍNA ANIDRA;50.00;;COMPRIMIDO SIMPLES;;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CAFEÍNA ANIDRA;50;;SOLUÇAO ORAL;;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CAFEÍNA ANIDRA;50;;SOLUÇAO ORAL;VENDA SOB PRESCRICAO MEDICA;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CAFEÍNA ANIDRA;50;COMERCIAL;SOLUÇAO ORAL;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CAFEÍNA ANIDRA;50.00;;COMPRIMIDO SIMPLES;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CAFEÍNA ANIDRA;50;COMERCIAL;COMPRIMIDO SIMPLES;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CAFEÍNA ANIDRA;50.00;COMERCIAL;COMPRIMIDO SIMPLES;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CAFEÍNA ANIDRA;50;;COMPRIMIDO SIMPLES;;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CAFEÍNA ANIDRA;50;;COMPRIMIDO SIMPLES;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CITRATO DE ORFENADRINA;35.00;;COMPRIMIDO SIMPLES;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CITRATO DE ORFENADRINA;35;;SOLUÇAO ORAL;;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CITRATO DE ORFENADRINA;35.00;;COMPRIMIDO SIMPLES;;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CITRATO DE ORFENADRINA;35.00;COMERCIAL;COMPRIMIDO SIMPLES;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CITRATO DE ORFENADRINA;35;;COMPRIMIDO SIMPLES;;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CITRATO DE ORFENADRINA;35;COMERCIAL;COMPRIMIDO SIMPLES;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CITRATO DE ORFENADRINA;35;;SOLUÇAO ORAL;VENDA SOB PRESCRICAO MEDICA;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CITRATO DE ORFENADRINA;35;COMERCIAL;SOLUÇAO ORAL;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CITRATO DE ORFENADRINA;35;;COMPRIMIDO SIMPLES;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;dipirona monoidratada;300;;COMPRIMIDO SIMPLES;;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;dipirona monoidratada;300;;SOLUÇAO ORAL;VENDA SOB PRESCRICAO MEDICA;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;dipirona monoidratada;300;COMERCIAL;SOLUÇAO ORAL;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;dipirona monoidratada;300.00;;COMPRIMIDO SIMPLES;;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;dipirona monoidratada;300;COMERCIAL;COMPRIMIDO SIMPLES;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;dipirona monoidratada;300.00;COMERCIAL;COMPRIMIDO SIMPLES;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;dipirona monoidratada;300.00;;COMPRIMIDO SIMPLES;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;dipirona monoidratada;300;;SOLUÇAO ORAL;;Não;Adulto
DORFLEX;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;dipirona monoidratada;300;;COMPRIMIDO SIMPLES;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto
DORFLEX UNO;ANALGESICOS NAO NARCOTICOS;dipirona monoidratada;300,00;;SUPOSITORIO RETAL;;Não;Pediátrico acima de
DORFLEX UNO;ANALGESICOS NAO NARCOTICOS;dipirona monoidratada;500,00;;SOLUÇAO ORAL;;Não;Adulto e Pediátrico acima de 
DORFLEX UNO;ANALGESICOS NAO NARCOTICOS;dipirona monoidratada;50,00;;SOLUÇAO ORAL;;Não;Adulto e Pediátrico acima de 
DORFLEX UNO;ANALGESICOS NAO NARCOTICOS;dipirona monoidratada;500,00;;SOLUÇAO INJETAVEL;;Não;Adulto e Pediátrico acima de 
DORFLEX UNO;ANALGESICOS NAO NARCOTICOS;dipirona monoidratada;500,00;;COMPRIMIDO SIMPLES;;Não;Adulto e Pediátrico acima de 
DORFLEX UNO;ANALGESICOS NAO NARCOTICOS;dipirona monoidratada;1000,00;;COMPRIMIDO SIMPLES;;Não;Adulto e Pediátrico acima de 
DORICIN;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CAFEÍNA ANIDRA;50,00;;Comprimido;;Não;Adulto
DORICIN;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CAFEÍNA ANIDRA;50,0;;SOLUÇAO ORAL;;Não;Adulto
DORICIN;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CITRATO DE ORFENADRINA;35.00;;Comprimido;;Não;Adulto
DORICIN;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CITRATO DE ORFENADRINA;35,0;;SOLUÇAO ORAL;;Não;Adulto
DORICIN;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;dipirona monoidratada;316,2;;SOLUÇAO ORAL;;Não;Adulto
DORICIN;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;dipirona monoidratada;340,7;;Comprimido;;Não;Adulto
DÔRICO;ANALGESICOS NAO NARCOTICOS;PARACETAMOL;750.00;;COMPRIMIDO SIMPLES;;Não;Adulto e Pediátrico acima de 
DÔRICO;ANALGESICOS NAO NARCOTICOS;PARACETAMOL;32;;SUSPENSAO ORAL;;Não;Pediátrico
DÔRICO;ANALGESICOS NAO NARCOTICOS;PARACETAMOL;200.00;;SOLUÇAO ORAL;;Não;Adulto e Pediátrico
DÔRICO;ANALGESICOS NAO NARCOTICOS;PARACETAMOL;32,000;;SUSPENSAO ORAL;;Não;Pediátrico
DÔRICO;ANALGESICOS NAO NARCOTICOS;PARACETAMOL;100,000;;SUSPENSAO ORAL;;Não;Pediátrico
DÔRICO;ANALGESICOS NAO NARCOTICOS;PARACETAMOL;32,00;;SUSPENSAO ORAL;;Não;Pediátrico
DÔRICO;ANALGESICOS NAO NARCOTICOS;PARACETAMOL;32.00;;SUSPENSAO ORAL;;Não;Pediátrico
DÔRICO;ANALGESICOS NAO NARCOTICOS;PARACETAMOL;500.00;;COMPRIMIDO SIMPLES;;Não;Adulto e Pediátrico acima de 
DÔRICO;ANALGESICOS NAO NARCOTICOS;PARACETAMOL;100;;PO PARA PREPARAÇOES EXTEMPORANEA;;Não;Adulto e Pediátrico acima de 
DORIL;ANALGESICOS NAO NARCOTICOS;ÁCIDO ACETILSALICÍLICO;500,00;COMERCIAL;COMPRIMIDO SIMPLES;VENDA SEM PRESCRIÇAO MEDICA;Não informado;Adulto
DORIL;ANALGESICOS NAO NARCOTICOS;CAFEÍNA;30,00;COMERCIAL;COMPRIMIDO SIMPLES;VENDA SEM PRESCRIÇAO MEDICA;Não informado;Adulto
DORIL DC 500;ANALGESICOS NAO NARCOTICOS;CAFEÍNA;65.00;;COMPRIMIDO SIMPLES;;Não;Adulto
DORIL DC 500;ANALGESICOS NAO NARCOTICOS;dipirona monoidratada;525,60;;COMPRIMIDO SIMPLES;;Não;Adulto
DORIL ENXAQUECA;ANALGESICOS NAO NARCOTICOS;ÁCIDO ACETILSALICÍLICO;277.78;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
DORIL ENXAQUECA;ANALGESICOS NAO NARCOTICOS;CAFEÍNA;65.00;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
DORIL ENXAQUECA;ANALGESICOS NAO NARCOTICOS;PARACETAMOL;277.78;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
DORILAX DF;ANALGESICOS NAO NARCOTICOS;PARACETAMOL;555,555;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
DORILAX DF;ANALGESICOS NAO NARCOTICOS;PARACETAMOL;833,333;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
Dorilax DT;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CAFEÍNA ANIDRA;50,00;;COMPRIMIDO SIMPLES;;Não;Adulto
Dorilax DT;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;CITRATO DE ORFENADRINA;35,00;;COMPRIMIDO SIMPLES;;Não;Adulto
Dorilax DT;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;PARACETAMOL;450,00;;COMPRIMIDO SIMPLES;;Não;Adulto
DORILEN;ANALGESICOS NAO NARCOTICOS;CLORIDRATO DE ADIFENINA;11.00;;COMPRIMIDO SIMPLES;;Não;Adulto
DORILEN;ANALGESICOS NAO NARCOTICOS;CLORIDRATO DE ADIFENINA;6.667;;SOLUÇAO ORAL;;Não;Adulto e Pediátrico acima de 
DORILEN;ANALGESICOS NAO NARCOTICOS;CLORIDRATO DE ADIFENINA;12.500;;SOLUÇAO INJETAVEL;;Não;Adulto
DORILEN;ANALGESICOS NAO NARCOTICOS;CLORIDRATO DE PROMETAZINA;5.500;;COMPRIMIDO SIMPLES;;Não;Adulto
DORILEN;ANALGESICOS NAO NARCOTICOS;CLORIDRATO DE PROMETAZINA;5.50;;COMPRIMIDO SIMPLES;;Não;Adulto
DORILEN;ANALGESICOS NAO NARCOTICOS;CLORIDRATO DE PROMETAZINA;3.334;;SOLUÇAO ORAL;;Não;Adulto e Pediátrico acima de 
DORILEN;ANALGESICOS NAO NARCOTICOS;CLORIDRATO DE PROMETAZINA;12.500;;SOLUÇAO INJETAVEL;;Não;Adulto
DORILEN;ANALGESICOS NAO NARCOTICOS;DIPIRONA;567,920;;COMPRIMIDO SIMPLES;;Não;Adulto
